Incident ID,Description,Category,Priority,Timestamp,Location,Reporter Role
IT-00262,The CRM system is freezing frequently.,Software Bugs,Critical,2024-06-16 23:00:00,HQ,Employee
IT-00263,The internet is down in the main office.,Network Issues,Medium,2024-04-23 11:00:00,Branch Office,Employee
IT-00264,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-09-11 10:00:00,Branch Office,IT Staff
IT-00265,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-12-20 16:00:00,Remote,IT Staff
IT-00266,Two-factor authentication code not received.,Login/Authentication Issues,High,2024-05-05 17:00:00,HQ,Manager
IT-00267,Access denied error despite correct credentials.,Login/Authentication Issues,High,2024-05-02 15:00:00,Branch Office,IT Staff
IT-00268,The internet is down in the main office.,Network Issues,High,2024-05-08 20:00:00,HQ,Manager
IT-00269,Printer showing paper jam error.,Hardware Failures,Medium,2024-05-17 17:00:00,Remote,IT Staff
IT-00270,Detected unauthorized login attempt.,Security Incidents,Low,2024-03-25 06:00:00,Branch Office,Manager
IT-00271,Error 500 displayed on the portal.,Software Bugs,Critical,2024-09-17 19:00:00,Remote,Employee
IT-00272,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-10-12 11:00:00,Remote,Employee
IT-00273,Hard drive making unusual noises.,Hardware Failures,High,2024-04-16 09:00:00,Remote,Employee
IT-00274,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-12-17 18:00:00,HQ,IT Staff
IT-00275,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-05-01 15:00:00,HQ,Manager
IT-00276,Printer showing paper jam error.,Hardware Failures,Medium,2024-05-22 19:00:00,Remote,IT Staff
IT-00277,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-06-08 15:00:00,Remote,IT Staff
IT-00278,Hard drive making unusual noises.,Hardware Failures,High,2024-05-29 04:00:00,Remote,Employee
IT-00279,Permission denied error for accessing shared drive.,Data Access Issues,Low,2024-11-30 08:00:00,Remote,Manager
IT-00280,Database queries are timing out.,Performance Degradation,Low,2024-06-29 05:00:00,HQ,Manager
IT-00281,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-12-18 15:00:00,HQ,Employee
IT-00282,The internet is down in the main office.,Network Issues,High,2024-07-19 22:00:00,Remote,Employee
IT-00283,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-09-09 15:00:00,Branch Office,Employee
IT-00284,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-12-23 06:00:00,Remote,IT Staff
IT-00285,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-05-30 11:00:00,Branch Office,Employee
IT-00286,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-07-14 08:00:00,HQ,Manager
IT-00287,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-02-04 14:00:00,Remote,IT Staff
IT-00288,Unable to log in to the system after password reset.,Login/Authentication Issues,Critical,2024-11-09 12:00:00,HQ,IT Staff
IT-00289,Cannot retrieve records from the database.,Data Access Issues,High,2024-10-04 11:00:00,HQ,Manager
IT-00290,Hard drive making unusual noises.,Hardware Failures,High,2024-06-25 14:00:00,Branch Office,Manager
IT-00291,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-01-17 08:00:00,HQ,IT Staff
IT-00292,Laptop screen not turning on.,Hardware Failures,Medium,2024-04-09 00:00:00,Branch Office,IT Staff
IT-00293,Access denied error despite correct credentials.,Login/Authentication Issues,Medium,2024-04-04 04:00:00,Branch Office,IT Staff
IT-00294,Permission denied error for accessing shared drive.,Data Access Issues,High,2024-05-17 01:00:00,Branch Office,Manager
IT-00295,The internet is down in the main office.,Network Issues,Low,2024-06-23 10:00:00,Branch Office,Employee
IT-00296,Email server configuration mismatch.,Configuration Errors,Critical,2024-02-28 19:00:00,Branch Office,Manager
IT-00297,Database queries are timing out.,Performance Degradation,Low,2024-08-20 16:00:00,Remote,Manager
IT-00298,Hard drive making unusual noises.,Hardware Failures,High,2024-11-27 08:00:00,Branch Office,Manager
IT-00299,Two-factor authentication code not received.,Login/Authentication Issues,Critical,2024-09-15 05:00:00,HQ,Employee
IT-00300,Website takes over 30 seconds to load.,Performance Degradation,Medium,2024-06-01 14:00:00,Branch Office,IT Staff
IT-00301,Phishing email reported by multiple employees.,Security Incidents,Critical,2024-01-06 20:00:00,Branch Office,IT Staff
IT-00302,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-04-20 17:00:00,Remote,Employee
IT-00303,Error 500 displayed on the portal.,Software Bugs,Critical,2024-02-10 19:00:00,Remote,Employee
IT-00304,The CRM system is freezing frequently.,Software Bugs,Critical,2024-04-29 17:00:00,HQ,Manager
IT-00305,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-02-09 10:00:00,Remote,IT Staff
IT-00306,Phishing email reported by multiple employees.,Security Incidents,Low,2024-06-07 21:00:00,Branch Office,Employee
IT-00307,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-06-06 13:00:00,Remote,Manager
IT-00308,Printer showing paper jam error.,Hardware Failures,Low,2024-01-11 03:00:00,Branch Office,IT Staff
IT-00309,The internet is down in the main office.,Network Issues,Medium,2024-05-19 08:00:00,Remote,Manager
IT-00310,Antivirus flagged malware on the server.,Security Incidents,Low,2024-01-19 22:00:00,Branch Office,Employee
IT-00311,System is running very slow since the last update.,Performance Degradation,High,2024-06-17 11:00:00,Remote,Manager
IT-00312,File not found in the document repository.,Data Access Issues,Low,2024-12-30 20:00:00,Remote,Employee
IT-00313,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-10-27 07:00:00,HQ,Manager
IT-00314,Detected unauthorized login attempt.,Security Incidents,Medium,2024-10-20 11:00:00,Branch Office,IT Staff
IT-00315,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-05-08 02:00:00,Branch Office,Manager
IT-00316,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-03-26 08:00:00,Branch Office,Employee
IT-00317,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-07-18 18:00:00,Branch Office,IT Staff
IT-00318,File not found in the document repository.,Data Access Issues,Low,2024-11-27 23:00:00,HQ,IT Staff
IT-00319,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-05-16 22:00:00,Remote,Manager
IT-00320,File not found in the document repository.,Data Access Issues,Medium,2024-01-07 23:00:00,HQ,Manager
IT-00321,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-06-02 02:00:00,Remote,Manager
IT-00322,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-08-23 10:00:00,Remote,Manager
IT-00323,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-01-15 06:00:00,Remote,Employee
IT-00324,The internet is down in the main office.,Network Issues,Low,2024-02-09 04:00:00,HQ,Employee
IT-00325,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-05-30 02:00:00,HQ,IT Staff
IT-00326,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-11-17 10:00:00,Branch Office,Employee
IT-00327,Error 500 displayed on the portal.,Software Bugs,Low,2024-02-16 10:00:00,Remote,Manager
IT-00328,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-01-19 20:00:00,HQ,Employee
IT-00329,The internet is down in the main office.,Network Issues,Low,2024-12-01 15:00:00,Branch Office,IT Staff
IT-00330,The CRM system is freezing frequently.,Software Bugs,Critical,2024-04-22 22:00:00,Branch Office,IT Staff
IT-00331,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-03-30 17:00:00,Remote,Employee
IT-00332,Detected unauthorized login attempt.,Security Incidents,High,2024-06-01 11:00:00,Branch Office,Employee
IT-00333,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-07-31 03:00:00,HQ,Employee
IT-00334,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-09-11 23:00:00,Remote,IT Staff
IT-00335,Database queries are timing out.,Performance Degradation,Critical,2024-03-28 22:00:00,HQ,Manager
IT-00336,Printer showing paper jam error.,Hardware Failures,High,2024-11-05 07:00:00,Branch Office,Employee
IT-00337,The CRM system is freezing frequently.,Software Bugs,Medium,2024-11-10 13:00:00,Remote,Employee
IT-00338,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-04-22 23:00:00,Branch Office,Employee
IT-00339,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-05-25 16:00:00,Remote,Manager
IT-00340,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-12-02 19:00:00,HQ,Manager
IT-00341,Detected unauthorized login attempt.,Security Incidents,Critical,2024-12-22 16:00:00,HQ,Manager
IT-00342,Unable to log in to the system after password reset.,Login/Authentication Issues,Medium,2024-04-23 01:00:00,HQ,Employee
IT-00343,Email server configuration mismatch.,Configuration Errors,Critical,2024-02-29 11:00:00,HQ,Manager
IT-00344,Antivirus flagged malware on the server.,Security Incidents,Low,2024-11-01 11:00:00,Branch Office,IT Staff
IT-00345,Frequent disconnections in VPN.,Network Issues,High,2024-01-17 10:00:00,Remote,IT Staff
IT-00346,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-07-04 17:00:00,HQ,IT Staff
IT-00347,Database queries are timing out.,Performance Degradation,High,2024-12-19 21:00:00,Branch Office,Manager
IT-00348,Cannot retrieve records from the database.,Data Access Issues,High,2024-06-16 01:00:00,HQ,Employee
IT-00349,Access denied error despite correct credentials.,Login/Authentication Issues,Medium,2024-07-18 08:00:00,Remote,IT Staff
IT-00350,Printer showing paper jam error.,Hardware Failures,Low,2024-12-28 04:00:00,HQ,IT Staff
IT-00351,Printer showing paper jam error.,Hardware Failures,Medium,2024-11-16 06:00:00,Branch Office,Employee
IT-00352,The CRM system is freezing frequently.,Software Bugs,Low,2024-03-02 02:00:00,HQ,IT Staff
IT-00353,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-05-06 08:00:00,Branch Office,Manager
IT-00354,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-01-27 08:00:00,HQ,Employee
IT-00355,Printer showing paper jam error.,Hardware Failures,Low,2024-04-03 19:00:00,Branch Office,Manager
IT-00356,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-01-22 15:00:00,Branch Office,Employee
IT-00357,Email server configuration mismatch.,Configuration Errors,Low,2024-06-28 15:00:00,HQ,IT Staff
IT-00358,Detected unauthorized login attempt.,Security Incidents,High,2024-10-12 16:00:00,HQ,Employee
IT-00359,The internet is down in the main office.,Network Issues,Low,2024-06-16 08:00:00,Branch Office,IT Staff
IT-00360,Laptop screen not turning on.,Hardware Failures,Low,2024-04-27 08:00:00,HQ,IT Staff
IT-00361,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-01-08 01:00:00,Branch Office,IT Staff
IT-00362,Email server configuration mismatch.,Configuration Errors,Low,2024-06-26 01:00:00,Branch Office,Manager
IT-00363,Email server configuration mismatch.,Configuration Errors,Critical,2024-01-10 12:00:00,Remote,Employee
IT-00364,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-01-26 05:00:00,Branch Office,Employee
IT-00365,Printer showing paper jam error.,Hardware Failures,High,2024-02-22 00:00:00,Branch Office,IT Staff
IT-00366,The internet is down in the main office.,Network Issues,Low,2024-10-01 11:00:00,HQ,IT Staff
IT-00367,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-01-29 11:00:00,Remote,IT Staff
IT-00368,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-02-12 06:00:00,Remote,IT Staff
IT-00369,Email server configuration mismatch.,Configuration Errors,Medium,2024-03-03 21:00:00,Remote,Manager
IT-00370,The internet is down in the main office.,Network Issues,High,2024-10-01 10:00:00,HQ,Employee
IT-00371,Frequent disconnections in VPN.,Network Issues,Medium,2024-02-06 22:00:00,Branch Office,IT Staff
IT-00372,Error 500 displayed on the portal.,Software Bugs,Critical,2024-08-10 09:00:00,HQ,Employee
IT-00373,Detected unauthorized login attempt.,Security Incidents,Critical,2024-01-31 00:00:00,Branch Office,Manager
IT-00374,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-03-19 09:00:00,Remote,Manager
IT-00375,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-03-23 04:00:00,Remote,IT Staff
IT-00376,Cannot retrieve records from the database.,Data Access Issues,Low,2024-07-19 18:00:00,Branch Office,Employee
IT-00377,Misconfigured firewall blocking traffic.,Configuration Errors,Critical,2024-04-17 11:00:00,Remote,Employee
IT-00378,System is running very slow since the last update.,Performance Degradation,Medium,2024-01-23 00:00:00,HQ,IT Staff
IT-00379,Email server configuration mismatch.,Configuration Errors,Low,2024-04-16 01:00:00,HQ,Manager
IT-00380,Error 500 displayed on the portal.,Software Bugs,Medium,2024-08-20 21:00:00,HQ,IT Staff
IT-00381,Laptop screen not turning on.,Hardware Failures,Critical,2024-02-03 13:00:00,HQ,Manager
IT-00382,The internet is down in the main office.,Network Issues,Critical,2024-07-21 03:00:00,Remote,IT Staff
IT-00383,Hard drive making unusual noises.,Hardware Failures,Critical,2024-11-13 14:00:00,Remote,Employee
IT-00384,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-04-13 01:00:00,HQ,IT Staff
IT-00385,System is running very slow since the last update.,Performance Degradation,Low,2024-09-21 23:00:00,Branch Office,IT Staff
IT-00386,Laptop screen not turning on.,Hardware Failures,Medium,2024-03-12 22:00:00,Remote,IT Staff
IT-00387,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-04-17 21:00:00,HQ,Manager
IT-00388,File not found in the document repository.,Data Access Issues,Medium,2024-10-10 05:00:00,Branch Office,IT Staff
IT-00389,File not found in the document repository.,Data Access Issues,Critical,2024-03-17 00:00:00,Branch Office,Manager
IT-00390,Detected unauthorized login attempt.,Security Incidents,High,2024-06-13 03:00:00,Branch Office,IT Staff
IT-00391,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-09-24 23:00:00,Branch Office,Manager
IT-00392,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-09-26 22:00:00,HQ,IT Staff
IT-00393,Permission denied error for accessing shared drive.,Data Access Issues,High,2024-09-06 14:00:00,Branch Office,IT Staff
IT-00394,Detected unauthorized login attempt.,Security Incidents,Critical,2024-09-18 08:00:00,HQ,IT Staff
IT-00395,Email server configuration mismatch.,Configuration Errors,Medium,2024-07-03 03:00:00,Remote,Manager
IT-00396,Access denied error despite correct credentials.,Login/Authentication Issues,High,2024-09-27 00:00:00,Remote,Manager
IT-00397,Phishing email reported by multiple employees.,Security Incidents,Medium,2024-02-16 08:00:00,Branch Office,Employee
IT-00398,System is running very slow since the last update.,Performance Degradation,Critical,2024-10-05 01:00:00,Branch Office,Employee
